nodeId,uri,name,label,embedding
1662,http://www.wikidata.org/entity/Q21528870,A Young Man Wearing a Turban,[Paintings],"[0.861871600151062,-0.30784931778907776,-0.12631361186504364,0.43110013008117676,0.27618980407714844,0.3142351806163788,-0.3552427887916565,0.17247001826763153,-0.2992198169231415,-0.3200976550579071]"
1663,http://www.wikidata.org/entity/Q21597679,Oil Study of a Woman Lit Obliquely from Behind,[Paintings],"[0.721208930015564,-0.12934069335460663,-0.22177021205425262,0.12444458156824112,0.7945696711540222,0.1152515858411789,-0.39274051785469055,0.40665578842163086,-0.038636550307273865,-0.19045475125312805]"
1664,http://www.wikidata.org/entity/Q124714,spring,[Keyword],"[0.8903776407241821,-0.13141851127147675,-0.42990970611572266,0.4060657322406769,0.29320549964904785,-0.13365893065929413,-0.20684540271759033,0.4994376301765442,-0.10540690273046494,-0.48795953392982483]"
1665,http://www.wikidata.org/entity/Q21540502,Portrait of a Standing Man in Doorway,[Paintings],"[0.7530062198638916,-0.13834096491336823,-0.2146519422531128,0.25557276606559753,0.4306328594684601,0.27709338068962097,-0.25348755717277527,0.11642543226480484,-0.3013668656349182,-0.27862438559532166]"
1666,http://www.wikidata.org/entity/Q21598760,Cupid Blowing a Soap Bubble,[Paintings],"[0.7139174938201904,-0.43274176120758057,-0.164194718003273,0.39379435777664185,0.9396299123764038,0.06596405059099197,-0.0789872407913208,0.2748676836490631,-0.28902775049209595,-0.2638383209705353]"
1667,http://www.wikidata.org/entity/Q21836131,"Rembrandt's sister,or Portrait of a Girl",[],"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1668,http://www.wikidata.org/entity/Q21706049,Old Woman with Spectacles,[Paintings],"[0.8791122436523438,-0.05306120216846466,-0.18980252742767334,-0.005426555871963501,0.4754457473754883,0.08097821474075317,-0.41507938504219055,0.45340797305107117,0.17741280794143677,-0.08381134271621704]"
1669,http://www.wikidata.org/entity/Q1372546,Joslyn Art Museum,[Collection],"[0.46625852584838867,-0.4059661030769348,-0.2893977761268616,0.21920131146907806,0.1317758411169052,0.2875635623931885,-0.2745150327682495,0.3733251094818115,0.1220124363899231,0.0764431357383728]"
1670,http://www.wikidata.org/entity/Q41370,David,[Keyword],"[0.6974762082099915,0.08465676754713058,-0.15611672401428223,0.20180048048496246,0.4102768003940582,0.06342929601669312,-0.32174327969551086,0.5572988390922546,-0.2888842225074768,-0.4744957685470581]"
1671,http://www.wikidata.org/entity/Q20177472,Philemon and Baucis,[Paintings],"[0.5029274821281433,-0.7679049372673035,-0.21988992393016815,0.8363446593284607,0.43341323733329773,-0.1298147737979889,-0.10306242108345032,0.4188286066055298,-1.2277047634124756,0.21744263172149658]"
1672,http://www.wikidata.org/entity/Q21515145,Portrait of a young woman with a pleated collar and a lace cap,[Paintings],"[0.721208930015564,-0.12934069335460663,-0.22177021205425262,0.12444458156824112,0.7945696711540222,0.1152515858411789,-0.39274051785469055,0.40665578842163086,-0.038636550307273865,-0.19045475125312805]"
1673,http://www.wikidata.org/entity/Q11710021,Homer,[Paintings],"[0.668441891670227,-0.37753546237945557,-0.2919813394546509,0.377677321434021,0.3409636914730072,0.3042188882827759,0.021791428327560425,0.20278826355934143,-0.04230470210313797,-0.09325751662254333]"
1674,http://www.wikidata.org/entity/Q445972,doublet,[Keyword],"[0.9377456903457642,-0.006882503628730774,-0.3661818206310272,0.11428627371788025,0.01578556001186371,0.060697972774505615,0.025446563959121704,0.48631858825683594,-0.7068527936935425,-0.07137294113636017]"
1675,http://www.wikidata.org/entity/Q21504492,Portrait of an Old Woman in a Fur Robe,[Paintings],"[0.8880534172058105,-0.0979045033454895,0.08644875884056091,0.31212562322616577,0.4897722601890564,-0.038209374994039536,-0.5157305002212524,0.27539950609207153,0.22063937783241272,-0.33498233556747437]"
1676,http://www.wikidata.org/entity/Q146766,Dulwich,[City],"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1677,http://www.wikidata.org/entity/Q19925707,Tobit and Anna,[Paintings],"[0.4534452557563782,-0.21303057670593262,-0.4643667936325073,-0.07065939903259277,0.34365686774253845,0.19198216497898102,-0.0035476982593536377,0.2556658387184143,-0.39718759059906006,0.042668938636779785]"
1678,http://www.wikidata.org/entity/Q21519504,Bust of a Bearded Old Man,[Paintings],"[0.7530062198638916,-0.13834096491336823,-0.2146519422531128,0.25557276606559753,0.4306328594684601,0.27709338068962097,-0.25348755717277527,0.11642543226480484,-0.3013668656349182,-0.27862438559532166]"
1679,http://www.wikidata.org/entity/Q913808,Artizon Museum,[Collection],"[0.617135226726532,0.6389777660369873,-0.3744547963142395,-0.6625728607177734,0.7330343127250671,-0.08453158289194107,-0.27004650235176086,0.47659438848495483,-0.4381261169910431,0.21206173300743103]"
1680,http://www.wikidata.org/entity/Q1064858,desk,[Keyword],"[0.4154619574546814,-0.2188735008239746,-0.5997555255889893,0.07315610349178314,0.2768036425113678,-0.10855215042829514,-0.7139769792556763,0.4266114830970764,-0.48177972435951233,-0.39579257369041443]"
1681,http://www.wikidata.org/entity/Q756098,Royal Castle,[Collection],"[-0.08902014791965485,-0.1928049772977829,-0.44515299797058105,-0.2606189548969269,0.13499192893505096,0.11380770057439804,-0.8153799176216125,0.39885830879211426,-0.5242018699645996,-0.6274548172950745]"
1682,http://www.wikidata.org/entity/Q21448628,Self-Portrait in a Flat Cap,[Paintings],"[0.7186501026153564,-0.39183148741722107,-0.30535009503364563,0.05182299017906189,0.700012743473053,0.0694674700498581,-0.39971232414245605,0.3357211947441101,-0.5939401984214783,0.03612801432609558]"
1683,http://www.wikidata.org/entity/Q222560,quiver,[Keyword],"[0.47713297605514526,-0.8773136734962463,-0.2954234480857849,0.06580758094787598,0.6508346199989319,0.009352490305900574,-0.19848723709583282,0.6993163824081421,0.5205609798431396,-0.06844723969697952]"
1684,http://www.wikidata.org/entity/Q1798603,string instrument,[Keyword],"[0.3460210859775543,-0.33557915687561035,-0.05533391237258911,-0.3098466098308563,-0.3220531940460205,-0.008834809064865112,0.043552935123443604,0.9920628070831299,0.21022331714630127,-0.3818865716457367]"
1685,http://www.wikidata.org/entity/Q2390615,Welbeck Abbey,[Collection],"[0.819961428642273,0.569503664970398,-0.15070843696594238,0.2878265380859375,0.6345248222351074,-0.098940908908844,-0.813683032989502,0.11425594240427017,-0.32139813899993896,-0.3849036693572998]"
1686,http://www.wikidata.org/entity/Q21421143,Portrait of a Woman with Millstone Collar,[Paintings],"[0.5846721529960632,-0.26660582423210144,-0.10930991172790527,0.04073303937911987,0.874566912651062,0.13284584879875183,-0.5532751679420471,0.520421028137207,-0.3429015576839447,-0.12961867451667786]"
1687,http://www.wikidata.org/entity/Q21558277,The Good Samaritan,[Paintings],"[0.6925402283668518,-0.4294271469116211,-0.3532167673110962,0.4826233983039856,0.19586533308029175,0.37143099308013916,-0.5266344547271729,0.293427973985672,0.2121392786502838,0.016029179096221924]"
1688,http://www.wikidata.org/entity/Q8436,family,[Keyword],"[0.3535509407520294,0.05312216281890869,-0.43392592668533325,0.13667339086532593,0.4262309968471527,-0.20268937945365906,0.03159865736961365,0.7227092981338501,-0.12439754605293274,0.34073397517204285]"
1689,http://www.wikidata.org/entity/Q192411,handkerchief,[Keyword],"[0.4922875761985779,-0.3551160395145416,-0.43533360958099365,0.35189491510391235,0.3022685945034027,-0.276567667722702,-0.5804908871650696,-0.06231588125228882,-0.04923436790704727,-0.4215855002403259]"
1690,http://www.wikidata.org/entity/Q21485898,Head of Christ,[Paintings],"[0.7028033137321472,-0.08102011680603027,-0.43717923760414124,0.29190152883529663,0.08340278267860413,0.2958185076713562,-0.15317946672439575,0.34766578674316406,-0.358548104763031,0.018610239028930664]"
1691,http://www.wikidata.org/entity/Q2697787,alopecia,[Keyword],"[0.48061585426330566,-0.21714487671852112,-0.20832251012325287,0.4766841232776642,0.3449428081512451,0.01771552860736847,-0.05864685773849487,0.2877861261367798,-0.43958890438079834,-0.5492320656776428]"
1692,http://www.wikidata.org/entity/Q473194,ox,[Keyword],"[0.3269478380680084,-1.069936752319336,-0.41408127546310425,-0.4239272475242615,0.760556697845459,0.0508284866809845,0.046860694885253906,0.30433619022369385,0.18439535796642303,0.2890641987323761]"
1693,http://www.wikidata.org/entity/Q2213123,Philips van Dorp,[],"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1694,http://www.wikidata.org/entity/Q680343,armband,[Keyword],"[0.5771674513816833,0.01616525650024414,0.05210232734680176,0.15936769545078278,-0.19718000292778015,0.7037628293037415,-0.48775893449783325,0.8686389327049255,-0.2781573534011841,-0.007894143462181091]"
1695,http://www.wikidata.org/entity/Q3927157,borough 1 of Florence,[City],"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1696,http://www.wikidata.org/entity/Q46815,Israel Museum,[Collection],"[0.09495389461517334,-0.9578853845596313,-0.41650286316871643,-0.26224637031555176,-0.14132486283779144,0.22479714453220367,0.12615638971328735,0.19602647423744202,-0.40869706869125366,-0.5262901782989502]"
1697,http://www.wikidata.org/entity/Q219160,couple,[Keyword],"[0.5131233930587769,-0.5346469879150391,-0.2980712652206421,0.12949027121067047,0.706845223903656,0.49336522817611694,-0.1213567703962326,0.8634248971939087,0.4781121015548706,-0.03875650092959404]"
1698,http://www.wikidata.org/entity/Q1269132,The Little Children,[],"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1699,http://www.wikidata.org/entity/Q4693034,Agnes Etherington Art Centre,[Collection],"[0.6667272448539734,0.05712715536355972,-0.5414254665374756,0.7507447004318237,0.31568875908851624,-0.013893179595470428,-0.19425949454307556,0.16749635338783264,-0.7273456454277039,-0.23901167511940002]"
1700,http://www.wikidata.org/entity/Q21504269,Portrait of a Young Bachelor,[Paintings],"[0.6866077184677124,-0.07249346375465393,-0.20797646045684814,0.1851893663406372,0.24405017495155334,0.15432673692703247,-0.17571799457073212,0.23219268023967743,-0.250241756439209,-0.2839222550392151]"
1701,http://www.wikidata.org/entity/Q21570153,Portrait of a man in an armchair (Bridgewater),[Paintings],"[0.7280029654502869,-0.048505544662475586,-0.3293854296207428,0.26253819465637207,0.40520066022872925,0.1401384174823761,-0.33566200733184814,0.10552272945642471,-0.3729477524757385,-0.1813647449016571]"
1702,http://www.wikidata.org/entity/Q171724,Daniel,[Keyword],"[0.3467189371585846,0.1608438938856125,-0.5091587901115417,0.3402310013771057,0.5719496011734009,-0.007049093954265118,-0.22575512528419495,0.223331481218338,-0.7635732293128967,-0.46726179122924805]"
1703,http://www.wikidata.org/entity/Q2415840,Belton House,[Collection],"[0.8163375854492188,0.46396541595458984,0.0003496706485748291,0.22485339641571045,0.5641698241233826,0.3917485475540161,-0.07091841101646423,-0.31233710050582886,-0.3577239513397217,-0.2780842185020447]"
1704,http://www.wikidata.org/entity/Q3937194,Raising of Lazarus,[Keyword],"[0.12596994638442993,-0.7300992012023926,-0.5947363972663879,-0.18064717948436737,0.13629348576068878,0.051206570118665695,-0.3972758650779724,0.728975236415863,-0.242413729429245,0.1533854603767395]"
1705,http://www.wikidata.org/entity/Q671872,Isaac,[Keyword],"[0.5636621713638306,0.033030882477760315,-0.06664896011352539,0.8683152794837952,-0.6319407224655151,0.4446571171283722,-0.41846245527267456,0.6738479733467102,-0.168438121676445,-0.5441026091575623]"
1706,http://www.wikidata.org/entity/Q3176133,Louvre Abu Dhabi,[Collection],"[0.7529005408287048,0.5849572420120239,-0.39575082063674927,0.8977444171905518,0.1751110851764679,0.4179079532623291,0.15618762373924255,0.3467961847782135,-0.2184586524963379,-0.09187707304954529]"
1707,http://www.wikidata.org/entity/Q21706031,Young woman holding a carnation,[],"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1708,http://www.wikidata.org/entity/Q3256519,canopy bed,[Keyword],"[0.7289081811904907,-0.5147990584373474,0.3610149919986725,0.08322787284851074,0.4624471366405487,-0.6134575009346008,0.026434019207954407,0.641400158405304,-0.0379011332988739,0.22509172558784485]"
1709,http://www.wikidata.org/entity/Q10884,tree,[Keyword],"[0.670624315738678,-0.354637086391449,-0.09477779269218445,0.16972112655639648,0.7582173347473145,0.26735919713974,0.05542450770735741,0.3589852452278137,0.05221918225288391,-0.49110543727874756]"
1710,http://www.wikidata.org/entity/Q126916,Minerva,[Keyword],"[0.37387457489967346,0.018869727849960327,-0.21150940656661987,0.860375165939331,0.6141552925109863,-0.342098593711853,-0.21753115952014923,0.56194669008255,-0.37144339084625244,-0.20603489875793457]"
1711,http://www.wikidata.org/entity/Q4991371,soldier,[Keyword],"[0.5093361735343933,0.10158694535493851,-0.532197117805481,0.22207996249198914,0.12895509600639343,0.5895801782608032,-0.39962905645370483,0.25139400362968445,0.3966690003871918,0.10354223847389221]"
1712,http://www.wikidata.org/entity/Q21541657,Head of a Bearded Old Man,[Paintings],"[0.7736586332321167,0.0038561224937438965,-0.17928919196128845,0.24158361554145813,0.5625077486038208,0.33743274211883545,-0.27532678842544556,0.10071693360805511,-0.472133070230484,-0.15529322624206543]"
1713,http://www.wikidata.org/entity/Q231250,lace,[Keyword],"[0.8255913853645325,-0.17442813515663147,0.25834235548973083,0.8447254300117493,0.3539068102836609,0.1957591027021408,0.15012891590595245,0.19483615458011627,0.24708884954452515,-0.4340830445289612]"
1714,http://www.wikidata.org/entity/Q20354424,Young Man in a Pearl-trimmed Cap,[Paintings],"[0.7296597957611084,-0.12908710539340973,-0.08210763335227966,0.5971050262451172,0.18711642920970917,0.19155466556549072,-0.4665752053260803,0.29126110672950745,0.26300475001335144,-0.09609705209732056]"
1715,http://www.wikidata.org/entity/Q20177450,The Apostle Paul,[Paintings],"[0.952154278755188,0.2153388410806656,-0.48807135224342346,0.116885706782341,0.5851243734359741,0.21444663405418396,-0.25338679552078247,0.2770769000053406,-0.39446747303009033,0.2814238965511322]"
1716,http://www.wikidata.org/entity/Q21974246,Crucifixion,[],"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1717,http://www.wikidata.org/entity/Q19660,Bucharest,[City],"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1718,http://www.wikidata.org/entity/Q16590326,Hendrickje Stoffels by a door,[Paintings],"[0.7766508460044861,-0.14532515406608582,0.1557353436946869,-0.06943337619304657,0.9923087358474731,0.576177179813385,-0.3471229374408722,0.15593378245830536,0.049526557326316833,-0.11884447932243347]"
1719,http://www.wikidata.org/entity/Q4211284,The Stone Bridge,[Paintings],"[0.440641850233078,-0.6295158863067627,0.05607011914253235,0.03830081224441528,0.2810470461845398,0.0787324383854866,0.07400265336036682,0.450883150100708,-0.22147837281227112,-0.24456968903541565]"
1720,http://www.wikidata.org/entity/Q21853902,Portrait of a Young Man in a Broad-brimmed Hat,[],"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1721,http://www.wikidata.org/entity/Q21423346,The Tribute Money,[Paintings],"[0.7648309469223022,-0.5261260867118835,-0.28987234830856323,0.342109352350235,0.03239545226097107,0.262813925743103,-0.3948911130428314,0.621554970741272,-0.021038532257080078,-0.10471248626708984]"
1722,http://www.wikidata.org/entity/Q2397485,chain,[Keyword],"[0.373083233833313,-0.5172851085662842,-0.7242048978805542,0.3479742407798767,0.5667440891265869,0.27225854992866516,-0.0835064947605133,-0.06682004034519196,-0.13714691996574402,-0.24609223008155823]"
1723,http://www.wikidata.org/entity/Q7560,mother,[Keyword],"[0.13259057700634003,0.5109420418739319,-1.0280269384384155,-0.14015114307403564,0.32488030195236206,-0.013367123901844025,0.2046339511871338,0.7191909551620483,0.22683373093605042,0.0003018975257873535]"
1724,http://www.wikidata.org/entity/Q7569,child,[Keyword],"[0.8062148690223694,0.19183139503002167,-0.43138670921325684,0.09871749579906464,0.5312573313713074,-0.30981916189193726,-0.30737167596817017,0.3648622930049896,0.15313535928726196,-0.36688676476478577]"
1725,http://www.wikidata.org/entity/Q134566,weighing scale,[Keyword],"[0.4784697890281677,0.8225853443145752,-0.4764910340309143,-0.25270727276802063,0.295755535364151,1.1710612773895264,-0.11196117103099823,0.5470900535583496,0.5839232206344604,-0.04124687612056732]"
1726,http://www.wikidata.org/entity/Q11943,Canton of Zürich,[City],"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
1727,http://www.wikidata.org/entity/Q33971,leaf,[Keyword],"[0.39912939071655273,0.011897534132003784,-0.2915024161338806,0.7675200700759888,0.41947492957115173,0.5211512446403503,-0.49682730436325073,0.38591039180755615,-0.8491770029067993,-0.23800666630268097]"
1728,http://www.wikidata.org/entity/Q21558298,Self-portrait in Oriental Dress,[Paintings],"[0.8151547312736511,-0.5521795153617859,-0.22849325835704803,0.43860867619514465,0.14833799004554749,0.27879464626312256,-0.39647170901298523,0.26587533950805664,-0.6799304485321045,0.004752099514007568]"
1729,http://www.wikidata.org/entity/Q7565,father,[Keyword],"[1.0909992456436157,-0.1325395554304123,-0.09505100548267365,0.21711024641990662,0.44542813301086426,-0.3431043326854706,-0.4357641637325287,0.3903498351573944,0.4448772370815277,0.06616905331611633]"
1730,http://www.wikidata.org/entity/Q20557552,Evangelist Writing,[Paintings],"[0.6359962821006775,-0.1988808959722519,-0.4629977345466614,0.2389352172613144,0.5240527987480164,0.13556475937366486,-0.5684937238693237,0.0027230195701122284,-0.48607221245765686,-0.03526031970977783]"
